ward_id,method,year,cumulative_exhaustion,percentage_christian,pct_over_65,pct_women,pct_married_or_widowed,pct_uni_educated,num_candidates,num_winners,total_votes,average_ballot_length,percentage_cands_ranked,pct_unemployed,electorate,turnout,k/n
S13002955,3,2022.0,68.97,0.3076,0.219885791,0.017199999999999993,0.4782,0.2724,7.0,3.0,4564.0,3.2182,0.4597,0.0285,11378.0,0.4011,0.4286
S13002955,2,2017.0,23.33,0.3076,0.219885791,0.017199999999999993,0.4782,0.2724,7.0,3.0,4564.0,3.2182,0.4597,0.0285,11884.0,0.384,0.4286
S13002955,3,2017.0,45.37,0.3076,0.219885791,0.017199999999999993,0.4782,0.2724,7.0,3.0,4564.0,3.2182,0.4597,0.0285,11884.0,0.384,0.4286
S13002955,0,2017.0,21.97,0.3076,0.219885791,0.017199999999999993,0.4782,0.2724,7.0,3.0,4564.0,3.2182,0.4597,0.0285,11884.0,0.384,0.4286
S13002955,1,2017.0,10.879999999999999,0.3076,0.219885791,0.017199999999999993,0.4782,0.2724,7.0,3.0,4564.0,3.2182,0.4597,0.0285,11884.0,0.384,0.4286
S13002956,3,2017.0,90.97999999999999,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,12279.0,0.3254,0.375
S13002956,2,2017.0,62.43000000000001,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,12279.0,0.3254,0.375
S13002956,0,2022.0,26.65,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,11002.0,0.3631,0.375
S13002956,1,2017.0,12.22,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,12279.0,0.3254,0.375
S13002956,0,2017.0,26.79,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,12279.0,0.3254,0.375
S13002956,1,2022.0,10.72,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,11002.0,0.3631,0.375
S13002956,2,2022.0,73.2,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,11002.0,0.3631,0.375
S13002956,3,2022.0,90.06,0.2907,0.209230769,0.008600000000000052,0.4328,0.2286,8.0,3.0,3995.0,3.1459,0.3932,0.0311,11002.0,0.3631,0.375
S13002958,2,2017.0,66.03999999999999,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,15521.0,0.403,0.5
S13002958,0,2022.0,10.32,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,14395.0,0.4345,0.5
S13002958,1,2022.0,7.41,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,14395.0,0.4345,0.5
S13002958,2,2022.0,63.150000000000006,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,14395.0,0.4345,0.5
S13002958,3,2017.0,82.1,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,15521.0,0.403,0.5
S13002958,3,2022.0,79.68,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,14395.0,0.4345,0.5
S13002958,1,2017.0,6.6,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,15521.0,0.403,0.5
S13002958,0,2017.0,10.53,0.3066,0.229082999,0.01090000000000002,0.5826,0.2615,8.0,4.0,6255.0,3.2054,0.4007,0.017,15521.0,0.403,0.5
S13002959,1,2022.0,2.6,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,11923.0,0.3902,0.375
S13002959,2,2017.0,60.08,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,12651.0,0.3677,0.375
S13002959,3,2017.0,82.83,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,12651.0,0.3677,0.375
S13002959,0,2017.0,25.900000000000002,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,12651.0,0.3677,0.375
S13002959,3,2022.0,90.56,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,11923.0,0.3902,0.375
S13002959,2,2022.0,62.06,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,11923.0,0.3902,0.375
S13002959,1,2017.0,9.760000000000002,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,12651.0,0.3677,0.375
S13002959,0,2022.0,3.74,0.2738,0.215530596,0.019000000000000017,0.5133,0.203,8.0,3.0,4652.0,3.0688,0.3836,0.0221,11923.0,0.3902,0.375
S13002960,3,2022.0,92.16,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11226.0,0.5371,0.4286
S13002960,2,2022.0,55.040000000000006,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11226.0,0.5371,0.4286
S13002960,0,2022.0,7.87,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11226.0,0.5371,0.4286
S13002960,0,2017.0,15.169999999999998,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11382.0,0.5298,0.4286
S13002960,1,2022.0,7.87,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11226.0,0.5371,0.4286
S13002960,3,2017.0,79.81,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11382.0,0.5298,0.4286
S13002960,2,2017.0,60.089999999999996,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11382.0,0.5298,0.4286
S13002960,1,2017.0,13.04,0.3512,0.268413545,0.015800000000000036,0.6101,0.3669,7.0,3.0,6030.0,2.9211,0.4173,0.0176,11382.0,0.5298,0.4286
S13002961,2,2022.0,55.33,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,11839.0,0.5305,0.375
S13002961,3,2017.0,90.47,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,13033.0,0.4819,0.375
S13002961,3,2022.0,92.93,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,11839.0,0.5305,0.375
S13002961,2,2017.0,53.9,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,13033.0,0.4819,0.375
S13002961,1,2017.0,7.6899999999999995,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,13033.0,0.4819,0.375
S13002961,0,2017.0,15.979999999999999,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,13033.0,0.4819,0.375
S13002961,1,2022.0,1.87,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,11839.0,0.5305,0.375
S13002961,0,2022.0,3.58,0.3506,0.228753448,0.012900000000000023,0.5978,0.4349,8.0,3.0,6280.0,3.4607,0.4326,0.0128,11839.0,0.5305,0.375
S13002962,2,2022.0,70.31,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,11177.0,0.4516,0.6667
S13002962,1,2022.0,6.24,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,11177.0,0.4516,0.6667
S13002962,0,2022.0,17.78,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,11177.0,0.4516,0.6667
S13002962,3,2017.0,89.46,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,17893.0,0.2821,0.6667
S13002962,2,2017.0,52.08,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,17893.0,0.2821,0.6667
S13002962,0,2017.0,16.97,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,17893.0,0.2821,0.6667
S13002962,1,2017.0,7.48,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,17893.0,0.2821,0.6667
S13002962,3,2022.0,94.04,0.3511,0.177983307,0.05589999999999995,0.3132,0.3837,6.0,4.0,5048.0,3.2334,0.5389,0.0092,11177.0,0.4516,0.6667
S13002963,2,2017.0,42.400000000000006,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10505.0,0.5099,0.375
S13002963,3,2017.0,77.28999999999999,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10505.0,0.5099,0.375
S13002963,2,2022.0,57.24,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10393.0,0.5153,0.375
S13002963,0,2017.0,6.85,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10505.0,0.5099,0.375
S13002963,1,2022.0,7.52,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10393.0,0.5153,0.375
S13002963,0,2022.0,7.52,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10393.0,0.5153,0.375
S13002963,3,2022.0,89.54,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10393.0,0.5153,0.375
S13002963,1,2017.0,4.82,0.4207,0.291290578,0.015700000000000047,0.6053,0.3989,8.0,3.0,5356.0,3.3456,0.4182,0.0157,10505.0,0.5099,0.375
S13002964,0,2017.0,6.389999999999999,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11939.0,0.5105,0.3333
S13002964,1,2017.0,6.389999999999999,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11939.0,0.5105,0.3333
S13002964,0,2022.0,1.49,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11368.0,0.5362,0.3333
S13002964,3,2022.0,92.76,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11368.0,0.5362,0.3333
S13002964,2,2022.0,61.21,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11368.0,0.5362,0.3333
S13002964,1,2022.0,0.78,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11368.0,0.5362,0.3333
S13002964,3,2017.0,85.21,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11939.0,0.5105,0.3333
S13002964,2,2017.0,67.22,0.3863,0.267209101,0.02180000000000004,0.6009,0.4024,9.0,3.0,6095.0,3.3344,0.3705,0.0181,11939.0,0.5105,0.3333
S13002965,0,2017.0,9.01,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,16145.0,0.4063,0.5
S13002965,2,2017.0,60.400000000000006,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,16145.0,0.4063,0.5
S13002965,3,2017.0,78.89999999999999,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,16145.0,0.4063,0.5
S13002965,3,2022.0,84.06,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,15185.0,0.4319,0.5
S13002965,2,2022.0,63.0,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,15185.0,0.4319,0.5
S13002965,1,2022.0,0.71,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,15185.0,0.4319,0.5
S13002965,0,2022.0,0.71,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,15185.0,0.4319,0.5
S13002965,1,2017.0,6.62,0.3231,0.243948718,0.014700000000000046,0.5535,0.2426,8.0,4.0,6559.0,3.2153,0.4019,0.0202,16145.0,0.4063,0.5
S13002966,1,2017.0,11.159999999999998,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,14881.0,0.3431,0.5
S13002966,2,2017.0,39.489999999999995,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,14881.0,0.3431,0.5
S13002966,3,2017.0,59.089999999999996,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,14881.0,0.3431,0.5
S13002966,0,2017.0,12.329999999999998,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,14881.0,0.3431,0.5
S13002966,0,2022.0,4.17,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,13553.0,0.3767,0.5
S13002966,1,2022.0,4.17,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,13553.0,0.3767,0.5
S13002966,2,2022.0,71.89,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,13553.0,0.3767,0.5
S13002966,3,2022.0,93.63999999999999,0.2563,0.208432468,0.01859999999999995,0.4451,0.1447,8.0,4.0,5105.0,3.1928,0.3991,0.0337,13553.0,0.3767,0.5
S13002967,3,2022.0,87.35,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,22296.0,0.2302,0.1111
S13002967,2,2022.0,57.33,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,22296.0,0.2302,0.1111
S13002967,1,2022.0,9.53,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,22296.0,0.2302,0.1111
S13002967,0,2022.0,18.42,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,22296.0,0.2302,0.1111
S13002967,3,2017.0,79.14,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,24028.0,0.2136,0.1111
S13002967,1,2017.0,8.16,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,24028.0,0.2136,0.1111
S13002967,0,2017.0,19.259999999999998,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,24028.0,0.2136,0.1111
S13002967,2,2017.0,45.75,0.4751,0.174523361,0.02629999999999999,0.4416,0.2579,9.0,1.0,5132.0,2.688,0.2987,0.0239,24028.0,0.2136,0.1111
S13002968,3,2017.0,82.50999999999999,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19080.0,0.3807,0.4286
S13002968,2,2022.0,61.33,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19009.0,0.3821,0.4286
S13002968,0,2017.0,20.29,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19080.0,0.3807,0.4286
S13002968,1,2017.0,2.96,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19080.0,0.3807,0.4286
S13002968,2,2017.0,49.33,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19080.0,0.3807,0.4286
S13002968,0,2022.0,30.05,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19009.0,0.3821,0.4286
S13002968,1,2022.0,14.31,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19009.0,0.3821,0.4286
S13002968,3,2022.0,87.13,0.3895,0.165054116,0.009299999999999975,0.443,0.3555,7.0,3.0,7263.0,3.2795,0.4685,0.0261,19009.0,0.3821,0.4286
S13002969,0,2017.0,15.239999999999998,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25138.0,0.3389,0.4
S13002969,1,2017.0,4.8,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25138.0,0.3389,0.4
S13002969,2,2017.0,66.53,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25138.0,0.3389,0.4
S13002969,3,2017.0,86.38000000000001,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25138.0,0.3389,0.4
S13002969,2,2022.0,71.82,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25276.0,0.3371,0.4
S13002969,1,2022.0,5.09,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25276.0,0.3371,0.4
S13002969,3,2022.0,92.16,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25276.0,0.3371,0.4
S13002969,0,2022.0,8.0,0.401,0.14569778,0.022499999999999964,0.4811,0.2437,10.0,4.0,8520.0,3.482,0.3482,0.0219,25276.0,0.3371,0.4
S13002970,3,2022.0,94.29,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,22449.0,0.4125,0.4
S13002970,2,2022.0,71.07,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,22449.0,0.4125,0.4
S13002970,0,2017.0,6.4,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,24090.0,0.3844,0.4
S13002970,1,2017.0,6.4,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,24090.0,0.3844,0.4
S13002970,2,2017.0,55.5,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,24090.0,0.3844,0.4
S13002970,3,2017.0,88.22,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,24090.0,0.3844,0.4
S13002970,1,2022.0,3.55,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,22449.0,0.4125,0.4
S13002970,0,2022.0,6.23,0.4468,0.185675469,0.02959999999999996,0.4464,0.2247,10.0,4.0,9261.0,3.6522,0.3652,0.0222,22449.0,0.4125,0.4
S13002971,3,2017.0,92.17999999999999,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,23365.0,0.2773,0.4
S13002971,3,2022.0,90.19,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,20063.0,0.3229,0.4
S13002971,2,2022.0,53.089999999999996,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,20063.0,0.3229,0.4
S13002971,1,2022.0,7.029999999999999,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,20063.0,0.3229,0.4
S13002971,0,2022.0,19.64,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,20063.0,0.3229,0.4
S13002971,0,2017.0,23.02,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,23365.0,0.2773,0.4
S13002971,1,2017.0,11.68,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,23365.0,0.2773,0.4
S13002971,2,2017.0,66.83000000000001,0.356,0.115395841,-0.007199999999999984,0.3117,0.3255,10.0,4.0,6479.0,3.8844,0.3884,0.0301,23365.0,0.2773,0.4
S13002972,1,2017.0,6.26,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,23488.0,0.438,0.5
S13002972,3,2022.0,89.33,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,21785.0,0.4723,0.5
S13002972,2,2022.0,69.16,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,21785.0,0.4723,0.5
S13002972,1,2022.0,7.970000000000001,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,21785.0,0.4723,0.5
S13002972,0,2017.0,13.17,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,23488.0,0.438,0.5
S13002972,2,2017.0,62.47,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,23488.0,0.438,0.5
S13002972,3,2017.0,95.16,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,23488.0,0.438,0.5
S13002972,0,2022.0,21.520000000000003,0.2429,0.147198654,0.005900000000000016,0.4463,0.5108,8.0,4.0,10288.0,3.5736,0.4467,0.0199,21785.0,0.4723,0.5
S13002973,3,2022.0,93.93,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,24418.0,0.4402,0.4444
S13002973,2,2022.0,76.74000000000001,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,24418.0,0.4402,0.4444
S13002973,1,2022.0,7.27,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,24418.0,0.4402,0.4444
S13002973,0,2022.0,20.259999999999998,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,24418.0,0.4402,0.4444
S13002973,0,2017.0,19.31,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,25484.0,0.4218,0.4444
S13002973,1,2017.0,6.22,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,25484.0,0.4218,0.4444
S13002973,3,2017.0,88.31,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,25484.0,0.4218,0.4444
S13002973,2,2017.0,62.54,0.3518,0.143622474,0.012599999999999945,0.3609,0.4887,9.0,4.0,10749.0,3.9884,0.4432,0.0176,25484.0,0.4218,0.4444
S13002974,1,2017.0,6.17,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,21561.0,0.3365,0.4
S13002974,3,2017.0,88.07000000000001,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,21561.0,0.3365,0.4
S13002974,2,2017.0,53.24,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,21561.0,0.3365,0.4
S13002974,0,2017.0,13.96,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,21561.0,0.3365,0.4
S13002974,1,2022.0,6.22,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,20481.0,0.3542,0.4
S13002974,2,2022.0,37.0,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,20481.0,0.3542,0.4
S13002974,3,2022.0,68.2,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,20481.0,0.3542,0.4
S13002974,0,2022.0,16.75,0.2833,0.099040266,-0.01529999999999998,0.349,0.3944,10.0,4.0,7255.0,3.8561,0.3856,0.0331,20481.0,0.3542,0.4
S13002975,0,2017.0,22.38,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,25074.0,0.2187,0.4444
S13002975,3,2017.0,95.21000000000001,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,25074.0,0.2187,0.4444
S13002975,0,2022.0,12.370000000000001,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,19650.0,0.2791,0.4444
S13002975,1,2017.0,10.86,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,25074.0,0.2187,0.4444
S13002975,1,2022.0,6.49,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,19650.0,0.2791,0.4444
S13002975,2,2017.0,66.15,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,25074.0,0.2187,0.4444
S13002975,2,2022.0,58.42999999999999,0.4004,0.102385168,-0.008699999999999986,0.2693,0.3323,9.0,4.0,5484.0,3.688,0.4098,0.028,19650.0,0.2791,0.4444
